"The government is eliminating a subsidy that helps diabetics acquire blood glucose test strips.";Mostly false
"A video shows Coretta Scott King thanking Jeff Sessions during her remarks at the dedication of the Rosa Parks Library.";MOSTLY FALSE
"The Secret Service has launched an ""emotional protection"" unit for President Trump.";false
"President Trump has established English as the official language of the United States.";FALSE
"ISIS murdered 250 children by putting them into a dough kneader.";unproven
"President Donald Trump banned ""Sharia Law"" in the United States.";FALSE
"Thousands of Muslims voluntarily left the United States after Donald Trump was elected president.";mixture
"President Trump fired longtime White House butler Cecil Gaines for disobedience.";FALSE
"Education Secretary Betsy DeVos ordered that all classroom globes be flattened.";false
"Lunar eclipses happen only during full moons.";True
"As of February 2017, the U.S. murder rate was the highest it had been in 47 years.";False
"A President Trump supporter kicked a Muslim woman in the stomach and killed her unborn twins.";MIXTURE
"Betsy DeVos and her family contributed millions of dollars to the campaigns of Republican candidates.";TRUE
"Amazon's Alexa ordered an expensive dollhouse after a child asked the device to play with her, and a news report on the incident triggered several dozen more unwanted orders.";unproven
"A new Arkansas law allows rapists to sue their victims to stop an abortion.";false
"A woman named Cassidy Boon is suing the man who saved her from drowning, claiming he raped her.";False
"'The Simpsons' predicted President Donald Trump's death and showed him lying in a coffin.";FALSE
"";
"President Trump signed an Executive Order banning childhood vaccinations for 90 days.";false
"Vice President Mike Pence openly lamented God never asked him to sacrifice one of his children, but he was prepared in the event that a sacrifice of a grandchild was requested of him.";false
"Evolution Fresh brand cold-pressed juices and smoothies are 'poison.'";false
"A photograph shows a young Mike Pence with his chest exposed.";FALSE
"John Lennon said in 1981 that the ""only way out of the messes we've created"" is to elect a businessman.";false
"Tom Brady flashed his middle finger while being presented with the 2017 Super Bowl MVP trophy.";FALSE
"An image macro accurately compares the remarks of President Trump and former President Obama at National Prayer Breakfasts.";MIXTURE
"A damaged nuclear reactor at Fukushima Daiichi is about to fall into the ocean.";false
"The Simpsons correctly predicted various incidents that took place during Super Bowl LI.";MIXTURE
"A video shows Anderson Cooper laughing uncontrollably after Kellyanne Conway used the phrase ""alternative facts.""";FALSE
"Stephen Colbert and Rachel Maddow are organizing a 'Fire The Fool' rally against President Trump.";MOSTLY FALSE
"Green Card holders are being illegally registered to vote without their knowledge or consent in order to create legal grounds for their deportation.";mostly false
"A 1940's Dr. Seuss political cartoon criticized Americans for not caring about the deaths of foreign children.";true
"";
"Studies have proved that having an abortion increases a woman's risk of developing breast cancer.";False
"Steve Bannon once described himself a ""Leninist"" who wanted to destroy the state.";UNPROVEN
"Dwayne ""The Rock"" Johnson has announced a presidential bid.";FALSE
"President Trump's White House dress code includes a requirement women wear dresses.";unproven
"A massive disc-shaped UFO was spotted in Malaysia.";false
"White House staff disabled routine recording of a January 2017 phone call between Vladimir Putin and Donald Trump.";unproven
"A vintage advertisement features a young boy eating a stick of butter.";FALSE
"President Trump signed an executive order naming himself winner of the popular vote.";false
"Neil Gorsuch called for the ""advancement of the white race"" and segregation in a 2012 statement.";FALSE
"President Trump lifted sanctions against Russia as a ""gift"" to Putin.";mostly false
"In 2016, Senate Majority Leader Mitch McConnell said: ""One of my proudest moments was when I told Obama, 'You will not fill this Supreme Court vacancy,'"" and in 2017, he said, ""Apparently there's yet a new standard now, which is not to confirm a Supreme Court nominee at all. I think that's something the American people simply will not tolerate.""";True
"President Trump has removed white supremacists from the goverment's terror watch list.";unproven
"Supreme Court nominee Neil Gorsuch founded a 'Fascism Forever' club at Georgetown Prep and made white separatist/anti-Semitic statements.";false
"Providing security for First Lady Melania Trump in New York City would cost double the amount it takes to fund the National Endowment for the Arts";UNPROVEN
"President Trump changed the name of Black History Month to African-American History Month.";mostly FALSE
"A man named Caleb Lee asked for a military discount and was berated by a Pizza Hut manager for his purported sense of entitlement.";false
"An Image depicts a five-year-old Syrian girl in handcuffs at Dulles Airport.";mixture
"";
"CAIR leader Mustafaa Carroll said that Muslims are above the law of the land and Sharia law supersedes the U.S. constitution";MIXTURE
"The mainstream media suppressed video of a massive march in which Muslims chanted ""death to America.""";False
"An image depicts burning tents at a Dakota Access Pipeline protest camp at Standing Rock.";false
"Donald Trump signed an executive order naming climate change as a threat ""both to the economy and national security.""";FALSE
"An academic study cited by conservative news organizations and the Trump administration proved that Hillary Clinton received more than 800,000 non-citizen votes in the 2016 presidential election.";False
"President Trump filed for re-election early, which means non-profits can't criticize him without losing their tax-exempt status.";false
"Judge Neil Gorsuch was unanimously confirmed to the 10th Circuit Court of Appeals in 2006.";TRUE
"President Trump signed an Executive Order prohibiting ER visits for patients complaining solely of a cold.";false
"President Trump replaced a White House portrait of George Washington with a painting of Vigo the Carpathian.";false
"A photograph shows a small boy who was handcuffed at Dulles Airport due to temporary immigration restrictions implemented in January 2017.";false
"Facebook pop-up windows are warning that the Department of Homeland Security (acting under a bill known as CISPA) is forwarding entire Facebook histories of Standing Rock protesters to the Federal Bureau of Investigation.";false
"Neil Gorsuch quoted Henry Kissinger in his Columbial University yearbook entry.";TRUE
"A chart documents that nationals from the seven countries included in President Trump's U.S. entry restriction have not killed any American citizens since 1975.";mixture
"Boston-based history professor Heather Richardson surmised President Trump's Executive Order on immigration was a ""shock event.""";Correctly Attributed
"Queen Elizabeth asserted she has the legal authority to kill President Trump with a sword should he enter Buckingham Palace.";false
"President Trump needs Senate confirmation in order for Steve Bannon to sit on the National Security Council.";unproven
"Donald Trump's executive order restricting U.S. travel from predominantly-Muslim nations does not include countries where he has business interests.";TRUE
"Starbucks offered free drink upgrades to customers who provided the name ""Aloha Snackbar"" to their baristas.";FALSE
"";
"A photograph shows Melania Trump's grandmother, Olga Orlif, who was a Soviet Soldier in World War II.";FALSE
"As a result of President Trump's January 2017 executive order on immigration, an Islamic State leader was captured at a New York airport.";false
"President Obama banned immigration from Iraq for six months in 2011, but the media buried the story.";mostly false
"President Trump plans to make it illegal to be transgender.";false
"President Donald Trump criticized Prime Minister Justin Trudeau for excessive Facebook usage.";false
"Top advisers to President Trump believe he is misleading them about being blackmailed by Russia.";unproven
"President Donald Trump changed the constitution to read ""citizens"" instead of ""persons.""";MOSTLY FALSE
"NASA now says that burning fossil fuels cools the planet.";False
"Mary Anne MacLeod, President Donald Trump’s mother, illegally immigrated to the United States in 1929.";Unproven
"KellyAnne Conway said that being labelled racist is a small price to pay for making the country ""great again.""";FALSE
"President Trump's executive order limiting travel and immigration from certain countries was made possible under a bill signed into law by President Obama in 2015.";mixture
"Donald Trump's presidential campaign unveiled a new logo that resembles a swastika.";false
"An NPR study determined that 25 million fraudulent votes had been cast for Hillary Clinton in the 2016 presidential election.";false
"President Trump has ordered the construction of concentration camps in the U.S.";MIXTURE
"White House Press Secretary Sean Spicer retweeted a satirical item from 'The Onion'  about himself.";true
"Pope Francis condemned Donald Trump for issuing a temporary travel ban in January 2017.";mostly false
"A photograph shows Canadian Prime Minister Justin Trudeau watering a tree in the rain.";FALSE
"";
"Mike Pence tweeted that calls to ban Muslims from entering the U.S. are ""offensive and unconstitutional.""";True
"Dan Rather has come out of retirement as a newsman to ""topple"" the Trump administration?";mixture
"The senate voted 51-48 to repeal the Affordable Care Act on 12 January 2017.";MOSTLY FALSE
"People are being victimized by scammers who call and ask ""Can you hear me?"" and record the ""yes"" response in order to use it to authorize fake charges.";unproven
"Donald Trump doctored a White House photograph to make his hands appear larger.";FALSE
"The Chili's restaurant chain donates 15 percent of every sale to Planned Parenthood.";mostly false
"Rachel Maddow tweeted that Donald Trump needs to be ""taken out"" before he destroys America.";FALSE
"Donald Trump hung a photograph of the Women's March at the White House believing that it showed his inauguration.";MOSTLY FALSE
"Demonstrators at the Women's March on Washington carried signs that said ""babies are useless.""";false
"NASA is lying about the path of a recently discovered asteroid, and it will actually cause widespread destruction when it hits Earth in February 2017.";False
"John Wayne said that he believed in white supremacy during an interview with ""Playboy"" magazine.";TRUE
"Farmers feed their cattle candy, such as Skittles.";TRUE
"A video investigation showed that Planned Parenthood lies about providing prenatal care.";MOSTLY FALSE
"Kellyanne Conway punched a man while breaking up a fight at an inauguration ball.";unproven
"President Trump ordered the execution of several turkeys pardoned by President Obama.";false
"A Gucci ensemble worn by Trump counselor Kellyanne Conway to the inauguration closely resembled a 1970s 'Simplicity' pattern.";false
"President Trump disparaged Navajos on Twitter on 20 January 2017.";false
"";
"Female lawmakers unveiled a bill prohibiting the disposal of ""unused semen.""";false
"President Obama defied Congress and ""quietly"" sent $221 million in aid to the Palestinian Authority.";mixture
"When Winston Churchill was asked to cut arts funding to support the war effort, he replied: “Then what are we fighting for?”";FALSE
"President Donald Trump posited that Canadian women were the second biggest threat to America following ISIS.";false
"Placing a raw, cut onion in contact with your foot overnight “purifies your blood”, removes “toxins”, and heals your body.";False
"A Saturday Night Live writer was suspended for tweeting about Trump's youngest child.";true
"Vice President Mike Pence claimed that ""well over half"" of the people at the Womens' March on Washington supported President Donald Trump.";False
"President Obama promoted former Taliban captive Bowe Bergdahl to staff sergeant.";FALSE
"The FBI raided the CDC in the middle of the night to seize data on a link between vaccines and autism.";false
"President Trump's administration shut down the White House phone comment line.";mostly false
"President Trump tweeted that drug testing would soon be mandatory for all recipients of government assistance.";false
"Images depict scantily clad women taking part in a January 2017 Women's March event.";false
"The 'Dr. Phil Show' guest known as the ""Cash Me Outside"" girl committed suicide.";false
"Lawmakers are creating harsher criminal penalties for protesters";mixture
"Carl Sagan once speculated about the dangers of a future United States in which “key manufacturing industries have slipped away to other countries”, where people “have lost the ability to set their own agendas or knowledgeably question those in authority” and “no one representing the public interest can even grasp the issues”.";True
"""Snowflake"" was a Nazi term used to describe the remains of those who were incinerated during the Holocaust.";FALSE
"President Barack Obama put his hand on Melania Trump's buttocks during her husband's 20 January 2017 inauguration.";FALSE
"Former President Obama's daughters Malia and Sasha were arrested for vandalism in Hawaii.";FALSE
"";
"The Women's March on Washington is tallying attendees by asking them to text ""COUNT ME"" to 89800.";mixture
"Donald Trump's 2017 swearing-in was the most viewed presidential inauguration in history.";unproven
"One of the first acts of the Trump administration was to seek the end of U.S. participation in the United Nations.";mostly false
"Donald Trump had a bust of Marin Luther King, Jr. removed from display in the Oval Office on his first day in the White House.";False
"Mike Pence said that he was disappointed in husbands and fathers for allowing women to participaite in the Women's March.";FALSE
"Official Department of Interior Twitter accounts were temporarily deactivated after the National Park Service account was used to retweet negative information about the incoming Trump administration.";True
"Donald Trump plagiarized portions of 'Bee Movie' and 'Avatar' for his inaugural address.";FALSE
"Former president Barack Obama referred to himself 75 times during his farewell speech, compared to just 3 self-references by President Donald Trump in his inaugural address.";mixture
"Melania Trump's biography on the White House web site promotes her jewelry line.";mostly true
"Capsaicin, the spice-causing molecule in chili peppers, can help beat breast cancer.";Unproven
"The Clinton Foundation is shutting down due to lack of donations.";mixture
"Donald Trump requested tanks and missile launchers at his inaugural parade.";unproven
"Canadian officials planted a ""privacy hedge"" along that country's border with the U.S.";FALSE
"President Donald Trump's proposed 2020 re-election campaign slogan (""Keep America Great"") was used in a 'Purge' film.";true
"Donald Trump removed the terms ""LGBT"" and ""climate change"" from the White House web site.";MIXTURE
"A photograph captured Joe Biden posing menacingly with an elderly woman and a gun.";false
"";
"A pilot refused to let President Obama onboard a helicopter after he failed to salute a Marine.";FALSE
"A highway sign in Maryland told drivers to ""Consider Canada"" due to inauguration traffic.";FALSE
"A photograph shows President Obama taking the oath of office with his hand on a Quran.";FALSE
"Early images depict massive crowds at the 20 January 2017 inauguration of Donald Trump.";false
"President-elect Donald Trump was pictured at a cross burning with the KKK.";FALSE
"Congressman John Lewis didn't pay property taxes on his townhouse in Washington, D.C.";unproven
"A photograph shows two men standing next to a dog who had its ears cut off.";TRUE
"Donald Trump posed for a fake speechwriting photograph at an auction house's receptionist's desk.";false
"A photograph shows a homeless woman outside in the cold holding a dead baby.";mixture
"The Hampton United Methodist Church called Donald Trump a pervert, a con artist, and a fascist on their church sign.";FALSE
"Russia minted ""In Trump We Trust"" coins ahead of the 45th U.S. president's inauguration.";mixture
"Coretta Scott King wrote a letter opposing Jeff Session's confirmation for appointment as a federal judge.";true
"President Obama ordered a life-sized bronze statue of himself to be permanently installed at the White House.";FALSE
"President Obama was captured on a ""hot mic"" making offensive comments to Al Sharpton at a Martin Luther King, Jr. Day event.";false
"Chinese people are selling each other bags of fresh air because of air pollution.";mixture
"Vanilla ice cream was originally a deep, dark black color before white people demanded it be changed in 1912.";false
"The remains of a Nazi soldier were found in the belly of a giant catfish.";false
"";false
"";
"A ""quick-thinking mom"" distracted a robber by performing a sex act on him in order to allow her family to safely escape.";false
"A government report from 2008 states that 35,000 veterans of the first Gulf War died as a direct result of adverse effects from an Anthrax vaccine they were mandated to receive.";Unproven
"Donald Trump's official inauguration poem describes Barack Obama as a tyrant.";MOSTLY FALSE
"Americans can use their birth certificates to access secret ""strawman"" funds.";false
"The American Civil Liberties Union has demanded police in Washington, D.C. disable their body cameras for the duration of inaugural protests in 2017.";mostly false
"Speaker Paul Ryan is blocking all incoming calls and faxes to his various offices.";unproven
"The group Demand Protest LLC is paying $2500 for people to protest Donald Trump's inauguration.";FALSE
"Two college students have vowed to remove their own penises to protest a planned U.S.-Mexico border wall.";false
"Microwave ovens were banned in the USSR in 1976 to protect its citizens from harmful health effects.";False
"A photograph shows a large group of bikers on their way to Donald Trump's inauguration.";FALSE
"A Russian sex worker said Donald Trump was one of her clients and that he has a small penis.";false
"President-elect Donald Trump's inauguration will be the first presidential inauguration that Rep. John Lewis has skipped.";false
"Rep. Chris Collins, a member of President-elect Donald Trump's transition team, compared civil rights icon Rep. John Lewis to ""a spoiled chimp who got too many bananas and rights.""";False
"A video shows bystanders at Walmart doing nothing to intervene when a man experiencing a seizure is robbed of his wallet.";mixture
"Dr. Martin Luther King, Jr. said ""Our lives begin to end the day we become silent about things that matter.""";mixture
"Harrison Ford compared Donald Trump to ""patriots"" such as Indiana Jones, Han Solo, and Jack Ryan.";FALSE
"Donald Trump  advocated not washing hands after using the restroom as a ""power play"" in his 1987 book .";FALSE
"";
"A study has determined that Nutella brand spread includes a known carcinogen among its ingredients.";false
"Rapper Snoop Dogg threatened any black artist who performs at Donald Trump's inauguration.";mostly false
"President Obama trademarked the name 'Obamacare' and receives royalties every time the term is used.";FALSE
"author William Golding once said that women are ""far superior [to men] and always have been.""";true
"Michelle Obama's Secret Service detail abruptly quit during her Hawaii vacation and left her on the street.";FALSE
"Donald Trump revoked the press credentials of six major news outlets.";FALSE
"Cone-shaped skulls found in Latin America are of alien, not human, origin.";false
"The U.S. Army is investigating ways to build biodegradable bullets that will sprout into plants.";True
"Anyone who bought milk after 2003 can be compensated under the terms of a class action lawsuit.";mixture
"A photograph shows a Palestinian boy after he was shot in the heart by an Israeli soldier during the First Intifada.";FALSE
"Mexican drug kingpin Joaquín ""El Chapo"" Guzmán donated millions of dollars to Hillary Clinton's 2016 presidential campaign.";FALSE
"Adam Sandler was found dead of an apparent suicide in January 2017.";false
"Cancer is caused by a deficiency of vitamin “B17,” a condition that can be remedied with nutritional supplements.";False
"Sting video maker James O'Keefe plans to ""infiltrate"" the Women's March on Washington.";unproven
"Television viewers can drastically lower the TV ratings for Donald Trump's inauguration by changing the channel.";MOSTLY FALSE
"Sarah Palin blamed the Fort Lauderdale shooting on ""Mexican Muslim"" immigrants.";false
"Chicago Bulls Rajon Rondo and New Orleans Pelicans Anthony Davis were traded in a five player deal in January 2017.";FALSE
"";
"Musician Kodak Black was shot outside of a nightclub in Florida in December 2016.";FALSE
"Stacks of file folders presented as evidence that President-elect Donald Trump was turning his business holdings over to his children were empty and/or contained blank sheets of paper.";Unproven
"Hackers can extract fingerprints from peace sign selfies and steal people's identities.";unproven
"A former Army sniper shot three violent home intruders in the course of their victimizing a neighbor's household.";false
"Hillary Clinton has been rated ""most admired woman"" by Gallup polls 21 times.";true
"Raggedy Ann dolls were created by a grief-stricken father who lost his daughter to a vaccine-related illness, and who wished to broadcast the risks of vaccination.";mostly false
"Southern Illinois University is closing down its Carbondale campus thanks to ""social justice warrior"" activity.";false
"During the 19th and 20th centuries, some U.S. cities enacted so-called ""ugly laws"" banning people deemed ""diseased, maimed, mutilated or in any way deformed so as to be an unsightly or disgusting object or improper person"" from public spaces.";True
"More than 30,000 cows froze to death during a winter storm because farmers could not be bothered to take care of their animals.";mixture
"A law firm working with Donald Trump was named ""Russia Law Firm of the Year.""";PARTLY TRUE
