Cherophobia is the fear of fun hoax, 058d9d44035fb3718dd79e432d269af407ed1f35e603baf10aebab7883b68413, 2.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101415, unlabeled
Cherophobia is the fear of fun hoax, 058d9d44035fb3718dd79e432d269af407ed1f35e603baf10aebab7883b68413, 5.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00440346, unlabeled
Cherophobia is the fear of fun hoax, 058d9d44035fb3718dd79e432d269af407ed1f35e603baf10aebab7883b68413, 1.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.960603, unlabeled
Cherophobia is the fear of fun hoax, 058d9d44035fb3718dd79e432d269af407ed1f35e603baf10aebab7883b68413, 0.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.191209, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 9.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00560624, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 3.txt, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131656, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 8.txt, 2, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.311287, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 2.txt, 4, 0, 4, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.591256, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 1.txt, 5, 0, 5, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.559911, unlabeled
Sherry Shepperd Die hoax, 08340407fb0db6624b6f8188d20ae3b37ab4f8b9973dcd15b387f18a2ef66a57, 0.txt, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0057801, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 9.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.826406, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 7.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.429192, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 3.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.414528, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 6.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 8.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.795616, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 4.txt, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.556001, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 11.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.339677, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 1.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.567612, unlabeled
Free Cone Day from Daily Queen Holding hoax, 08e63fb9449dfc3803f3fbd65b5885ab87d15444072051bdc0b2a73e05bae86d, 0.txt, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.532176, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 9.txt, 4, 0, 4, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 3.txt, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0.0, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 6.txt, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 8.txt, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 2.txt, 5, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, unlabeled
Tommy Chong Death hoax, 0a94d3ebc06e7fb97a3bdcb8dc8c062e88c6c6a51d7abf65953f3a21d8e0971b, 0.txt, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 9.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199428, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 3.txt, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.337138, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 6.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0.0455386, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 8.txt, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.936375, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 2.txt, 0, 0, 4, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.219023, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 1.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.190462, unlabeled
Charles Manson Death hoax, 0c0725c7a5e164efe3f84a619d1b20e71823c4719e0e07fcd4f9b17cec0bfcb2, 0.txt, 1, 0, 7, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0.23849, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 9.txt, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.492182, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 7.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.0237686, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 3.txt, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 2, 10, 0.901879, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 6.txt, 5, 0, 4, 0, 1, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0.475267, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 8.txt, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.606578, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 4.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.117086, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 2.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.39866, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 5.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0.130738, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 1.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 0.498472, unlabeled
Indonesia is largest archipelago hoax, 0c25fa889de0724e1c1ac99f7206af75da46d00868784cbef0f98fb41bf29179, 0.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.397427, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 9.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.953053, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 3.txt, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.238602, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 6.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0766167, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 8.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00296134, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 2.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.336464, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 1.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.59238, unlabeled
Nutella Burger Mc'Donalds hoax, 0dbca87703c0eb5141bf15c79fa7f168ea76ba8ff19dd897dc4c5d7c79faf6a8, 0.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.419071, unlabeled
Indonesia largest moslem population hoax, 0f2a73e52abe0c0a4c7b96cdd34e894078d18fd051f1b24e3310114cd94c3f89, 9.txt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.225903, unlabeled
